P,HD,682
K,X,235
IL,HR,505
KF,AC,842
CS,DP,435
EA,BM,427
EZ,KB,429
DN,BO,466
DT,DD,284
JD,Y,105
BC,BU,225
HC,KF,900
CT,BO,226
JC,DB,707
DG,AG,945
KJ,HN,530
FY,GC,344
AS,CX,697
AK,IB,324
JL,IZ,302
AR,AW,827
IY,DK,718
AY,IM,20
GX,FJ,788
HV,N,870
CH,GC,286
HL,CC,274
FS,FH,142
GM,DI,383
KM,BB,578
BD,V,626
AE,DW,711
CF,AX,393
BX,II,484
CR,IY,219
BQ,GE,474
CL,HF,666
AK,DI,679
IG,CM,848
CQ,IZ,849
KL,HF,247
GL,AP,973
CU,JA,263
IR,FR,900
HG,DH,322
DI,CL,873
HT,CC,373
JF,CS,14
FL,B,606
IQ,FO,904
GR,R,640
ET,BN,634
AQ,FA,828
L,II,706
R,BK,642
FU,IE,487
JB,AE,197
W,ER,791
BT,S,51
KL,EY,151
FX,GH,183
AR,EF,807
JK,CW,555
JF,KF,194
JO,IY,468
BF,DP,394
IM,IG,147
HR,KC,878
J,GD,324
FZ,DC,436
ED,GH,956
FC,KJ,545
JZ,BV,415
FX,CB,846
FV,JV,335
CO,FM,904
IG,JJ,559
HQ,FS,53
AW,GN,50
JI,FT,381
GE,DA,37
AZ,FD,29
IT,H,703
N,KI,604
JQ,EW,472
HR,Q,857
JC,HO,451
EC,JU,271
JV,JG,362
DM,HC,543
FS,O,529
HR,DO,45
X,IH,847
FU,ET,555
FY,KN,204
GA,KK,802
ED,CZ,826
GC,BQ,18
JE,IJ,118
AT,KM,564
KM,IZ,910
DZ,KF,74
FD,E,420
KE,EL,796
BF,DQ,726
HT,EU,164
HA,D,778
DI,BG,335
IC,GU,436
AE,J,819
HC,GE,325
AN,GP,60
KJ,AR,116
KN,BV,63
IZ,JF,58
EH,IP,226
BT,FM,486
FD,EY,618
HF,BC,861
EK,IL,323
CJ,DE,545
HP,BD,972
EX,ER,56
DF,KD,681
GR,FY,929
KA,IO,910
FE,IX,79
KL,IZ,461
IR,FY,495
P,C,878
Q,IV,180
JA,JH,721
DW,DL,301
U,GJ,927
GK,JY,762
AT,KE,760
AA,AK,320
DW,HA,985
EP,Q,841
KG,BT,476
IT,KG,781
IS,R,982
KG,V,348
IS,JZ,241
JW,BN,396
GA,IC,412
DB,BX,248
FJ,FM,140
ID,AF,630
JL,EP,407
CS,EO,867
C,GE,996
BY,KI,905
FX,BI,47
BW,IF,50
JF,FI,741
AV,H,180
IW,HE,480
AI,JB,231
HS,KH,223
ED,IA,926
AY,CV,195
GL,IP,495
AN,KF,121
IR,HN,563
IT,BU,446
O,EA,313
FE,CQ,444
CI,GW,844
CM,J,876
AL,BQ,945
FE,BJ,833
FA,HN,965
AS,EV,612
JB,K,215
GW,KM,552
IC,FL,438
KE,BN,385
KM,HO,416
CT,AE,149
CL,BA,356
JR,CL,151
HF,BB,685
JB,GW,958
X,FU,198
GB,HT,414
HH,DA,365
AS,KK,292
CV,FC,270
IQ,FG,856
GD,C,33
AE,CB,842
EH,HD,370
CL,X,371
FP,JK,706
DF,AC,825
JF,CK,389
EH,DZ,762
EC,GZ,388
JQ,BK,971
AQ,IC,769
GP,D,814
K,GK,41
HY,AC,599
AK,AW,558
W,IX,733
F,HI,248
DC,H,837
HH,IF,72
CC,IN,232
AD,HB,501
CF,EO,669
JM,CO,414
AU,L,292
DN,AC,210
FL,R,336
GO,EX,617
O,BO,520
DD,GW,815
DG,GF,133
DS,IX,981
AE,HE,133
HL,JB,791
GH,AM,493
IN,G,894
CU,EZ,39
AL,AD,125
CV,DW,782
CI,CJ,141
IA,IR,302
JI,BM,432
R,JL,245
GN,IE,702
BH,DA,91
AE,JI,376
EV,DO,384
EB,CF,944
JL,DS,703
HO,AB,950
BT,DM,679
ET,JT,322
EL,Z,142
BA,IZ,823
BG,FR,718
BI,IW,944
AD,IU,923
Y,BT,771
AA,BG,950
AC,GU,338
BL,CO,648
HL,C,445
FT,IT,825
CX,IL,156
AR,R,610
FY,U,396
ET,FN,97
AW,AP,398
AZ,JX,279
HO,IJ,241
FI,FN,262
HC,BH,270
AH,GY,824
EH,IC,718
AX,DT,694
ER,BQ,442
JD,DI,197
DJ,GN,91
EU,FR,361
GM,JA,570
S,Z,147
ED,FN,398
HE,GJ,551
DX,CO,705
FO,FE,284
BR,CB,219
AI,HD,709
HV,HQ,321
BF,DW,765
CB,AV,575
EP,JO,270
DE,JR,352
BF,BC,175
IV,IM,265
BM,S,830
CI,JE,129
JF,FV,283
CB,BI,108
IF,KE,896
KK,BI,915
BY,DY,170
BT,K,887
FI,AI,433
AA,GM,912
FB,FK,993
IE,Y,597
BV,AB,557
CG,FH,751
IK,JB,298
AZ,II,734
IJ,HA,253
EK,BK,252
EP,JR,124
EI,FS,251
AW,DS,436
AS,DR,38
KA,GU,399
JI,HN,138
KL,BD,327
GO,DS,232
GF,HR,444
IC,JN,296
BX,AE,501
BQ,EG,398
AT,KF,13
I,AW,668
DS,AY,706
Y,BS,447
JR,CM,449
IP,HF,119
KM,HB,170
BU,KH,124
KK,I,442
EW,KB,961
AA,J,114
JG,IX,275
FR,EW,476
HV,BE,841
DX,EW,266
HL,HF,715
HS,GX,733
ES,I,841
AR,EG,336
CI,I,466
GA,HD,313
CP,GK,715
FK,JA,583
EC,CB,399
GN,HN,35
BX,KL,31
CO,GA,305
BW,EF,21
DT,GE,536
DS,AU,315
EJ,JX,432
EA,CL,983
JK,EY,460
IO,GI,806
EM,AU,260
FY,ET,235
GO,JX,480
HO,G,942
CE,FE,718
JN,EI,417
CP,HL,976
HC,KC,118
IC,CN,298
DK,DR,687
JK,BF,589
HF,BD,396
BM,HF,170
BG,DY,295
BD,DA,342
DO,IN,423
JK,BA,416
FK,FG,793
EL,GB,789
HT,EL,310
GA,GH,754
AY,GT,951
CE,CM,970
B,HJ,204
EA,CJ,383
DW,GZ,314
K,B,739
AW,GF,49
AC,W,681
JI,BJ,474
M,HP,930
IJ,FB,173
AU,FM,461
CY,Y,744
HZ,AJ,301
GD,I,208
EO,JA,98
HD,HF,922
JA,AW,167
ED,CH,41
FR,GY,648
DD,FF,77
HS,DW,221
GD,IM,38
KE,ID,596
KL,A,22
FI,GN,830
GL,IO,27
JQ,FB,413
IJ,IM,683
AY,GO,96
EH,JW,645
FJ,BV,136
AU,HR,854
DM,IO,156
ED,BW,186
KI,DW,327
FV,DN,989
IH,BX,248
K,HK,85
GE,BA,787
EZ,CF,800
GS,IB,661
KH,Z,284
KM,GI,946
AN,GE,881
FH,GO,478
KC,C,238
HO,ET,517
DG,GR,242
IK,CV,32
GJ,IP,788
IN,IJ,839
AP,EQ,232
GF,S,32
CA,BZ,233
JK,EH,397
KD,BL,629
HW,IT,670
FH,CP,233
IZ,KJ,139
HX,KM,300
BS,IN,866
AI,A,890
HF,JJ,704
FN,HY,723
HO,FX,421
AS,HI,552
BX,ET,720
FO,CL,72
U,AV,660
B,U,804
IO,JJ,710
EG,ET,960
FM,GQ,542
AD,DD,273
KM,GE,775
D,FJ,349
JE,HK,515
GW,EA,282
IQ,JN,315
DM,CU,299
H,X,443
FS,AG,37
AH,II,613
KD,JY,440
JW,FY,953
IL,DL,217
IP,IT,209
IZ,DJ,476
O,G,671
HV,DS,775
EA,FY,51
IK,KK,947
JU,FZ,413
DC,KG,82
CW,DE,993
I,A,778
JE,HT,651
ET,GM,518
DS,IN,657
CL,JH,53
GI,CG,132
DH,KJ,991
IW,KE,684
IY,FU,316
BV,JS,84
CQ,JY,728
GT,CL,39
C,BQ,46
AW,HV,701
DT,EX,354
DG,GU,267
AW,CS,86
FJ,GO,566
HU,JQ,23
FO,BZ,214
CN,ES,212
HT,DX,473
CJ,GR,295
IK,JI,492
AL,CO,878
CY,ED,353
HZ,HU,45
FK,AZ,273
CV,EX,296
IO,CH,170
CZ,CP,521
GO,HV,710
Y,GG,100
FF,HS,177
EX,BH,756
EZ,AP,27
CO,GV,388
AH,FI,909
FZ,FK,533
GK,JO,738
FA,HA,171
AC,AV,916
EV,BT,997
AI,CF,689
GG,EO,378
HU,AR,485
DP,GR,608
CV,GI,145
DJ,FL,235
CI,IO,631
CR,D,774
FT,EI,20
Y,JZ,824
AV,CJ,277
GM,CA,796
HM,GA,492
FI,FC,583
EF,DD,738
BA,HD,773
H,EW,670
FA,FX,464
DE,Q,297
FE,HR,136
Q,CI,552
JB,EO,513
KB,BR,997
DG,AE,417
GB,AW,832
CQ,BO,861
BV,HW,633
BS,BV,449
ER,AC,232
CC,HD,280
AZ,O,158
JL,IH,939
GR,FE,585
EE,C,829
FF,IQ,74
ER,CK,162
IX,HI,725
KJ,BK,760
EO,EZ,787
BT,DO,593
HA,HM,698
U,KJ,466
AF,EJ,673
FI,BV,247
KH,JB,26
HN,IQ,450
HX,BC,211
IP,FG,725
EJ,HH,972
B,AN,637
CI,JV,943
FM,I,698
FA,AB,371
CS,AC,202
DX,IW,640
EE,IO,55
AA,HE,758
IO,IY,857
AL,KD,819
EM,BS,976
BU,R,442
CZ,EZ,231
KH,EM,63
GY,FD,242
DH,I,843
Q,HE,758
BV,AH,371
HN,DQ,546
FO,C,38
DN,KE,484
JD,GX,716
ID,BO,485
HR,JZ,394
CR,BF,40
EN,DB,729
IG,HD,581
JB,U,257
EG,BO,652
CA,FR,114
JL,IX,357
JD,CJ,914
FR,EA,594
BM,BG,720
EN,BB,811
F,IK,693
FH,IB,936
JA,O,843
EH,BU,41
DZ,AJ,631
IM,IE,700
KL,JR,782
KL,F,774
KJ,AO,503
KG,CF,858
HL,CF,572
KC,CO,380
EO,CO,402
AS,FI,201
DY,HE,697
CX,BO,889
O,KN,679
BF,CU,318
AZ,T,365
AB,DW,727
GN,CO,275
IP,CN,793
DS,JW,844
K,FN,404
X,DB,339
CS,DZ,962
DP,FU,122
IB,IW,258
DX,GJ,68
IG,DH,66
CG,IJ,341
A,DV,641
EG,DM,919
CF,DX,528
L,CO,721
G,JR,960
T,JA,245
JT,KC,776
BH,G,577
FL,IW,38
FK,DR,981
DV,KL,581
W,KK,191
AT,JN,938
C,JL,960
BL,FI,513
EO,JC,455
GH,EC,359
DN,FR,926
CM,KK,857
AB,KB,87
ED,EF,580
GJ,IM,146
CI,JL,549
DF,AS,419
AP,HZ,706
HI,AK,865
HU,AH,380
BF,JJ,15
IV,GW,108
KF,HT,552
IZ,JP,257
BH,JV,84
BN,FF,719
JV,IB,719
BY,HJ,128
JN,IO,285
DO,BF,943
KJ,IY,716
EB,O,757
AO,FY,742
FW,HI,247
DX,HV,786
KN,GW,26
AK,GM,990
KC,GZ,901
JI,EZ,465
IN,BX,833
EU,EI,960
I,IB,745
P,HU,628
BS,EX,796
KI,DV,906
CD,GE,280
CU,II,450
HP,HG,135
IA,CD,118
EE,BR,202
AU,AM,549
HB,EU,828
ES,IQ,374
EO,JS,977
JB,GO,349
GJ,GQ,569
IY,EM,763
FZ,AV,395
GJ,BZ,62
AZ,HV,250
IC,FF,557
CL,EW,780
AO,AM,246
CZ,BJ,202
HK,KD,707
HB,GA,70
CO,FZ,505
AP,AE,24
IK,HN,348
L,IA,719
KI,FL,228
CX,JX,646
IX,HK,646
CW,IB,645
BN,JU,500
JW,GN,554
FM,AV,989
FM,E,473
M,DD,311
HZ,JR,580
GS,EN,783
KN,KI,253
FP,JX,574
IA,AP,831
EY,IY,422
BN,IO,620
JV,AZ,426
IP,EC,856
CD,DE,329
FU,V,569
IF,EK,882
BW,KK,106
DC,GV,100
BZ,JS,344
GR,P,847
AD,FF,519
IL,BL,928
AQ,JY,592
FE,BZ,181
CS,IU,826
DO,KG,223
II,CZ,880
P,A,801
AH,FF,593
JC,DI,688
T,EM,524
CK,JB,123
AF,AW,29
JM,BI,609
EI,IY,68
HG,AU,869
AM,KC,112
JZ,FU,686
DH,DV,305
DK,GQ,818
BS,BU,249
ES,BO,638
DW,KF,614
EV,ID,466
DH,GQ,564
BN,HZ,959
DJ,BV,656
CT,IA,764
JK,EC,883
CZ,KD,260
CM,FR,227
EA,DT,159
JR,AJ,966
CU,JR,236
AI,BW,34
KI,KF,164
FJ,IQ,714
GJ,ET,410
AF,CI,664
CN,U,768
ER,IB,694
FD,GX,885
JK,KC,928
HK,BU,935
KA,FY,120
IJ,JG,172
EX,GA,251
DW,R,647
BJ,H,811
BK,CQ,732
AL,KB,158
HS,JJ,963
Q,KA,379
CB,FC,348
FP,IA,182
KG,EV,884
AM,CZ,992
IH,CG,53
II,JX,221
EF,AB,491
EV,EN,509
JC,GQ,557
FK,IE,483
JP,KN,648
KB,IZ,718
BK,GK,924
DE,BM,979
EB,P,843
GN,FT,101
AT,HD,58
HS,GN,973
C,IM,799
IR,JH,405
HV,BK,250
B,FD,796
GR,GB,633
HS,CG,350
KK,BQ,754
GX,EG,775
KB,KJ,752
EF,FU,854
EX,HA,262
AO,AB,297
HB,H,946
BR,CW,193
BE,EM,682
GM,BP,643
BV,HM,82
M,KC,411
DD,CF,912
EB,HT,457
GV,FK,819
FI,BF,151
JX,AL,261
IZ,FP,98
KD,GD,459
BV,DP,319
CY,AK,791
HV,BO,186
DS,O,61
AO,S,349
CM,BA,66
EU,HK,13
EG,DL,868
IA,EG,349
DF,AP,654
DO,BX,872
DS,FV,412
AW,CA,308
IS,DY,822
KM,GP,455
GN,KA,88
EQ,HB,675
AK,EH,508
DX,L,623
HB,EW,426
GV,KN,216
GK,FY,564
CT,CV,264
FO,F,301
BM,GX,982
IB,CD,740
AW,HZ,204
GJ,KB,138
AM,B,206
A,JW,199
IB,IT,42
IQ,GN,140
JT,U,237
KA,JU,870
CR,X,40
EQ,FE,938
EY,KA,920
BK,HD,221
IT,GC,570
GC,AK,639
EX,HF,827
I,FJ,483
Q,CL,698
E,AY,26
DW,GJ,514
JB,JC,954
IB,GC,316
GW,KI,715
FG,HM,157
AU,JD,929
HH,L,211
ET,IQ,377
JX,JF,567
Y,EW,245
AW,HK,824
GJ,JU,330
GH,AR,357
DS,EY,536
FC,ES,689
HC,IP,951
JV,HH,866
GQ,KA,407
AA,GO,865
KN,JL,90
EP,FR,20
KH,HQ,900
GO,BI,156
EX,C,241
JL,BE,998
IV,JG,944
AE,KM,695
JJ,JI,954
HR,IR,80
JP,FF,947
JG,JJ,48
CP,KG,292
BA,CF,844
HZ,EF,804
DC,FY,756
JH,CI,85
HX,FQ,883
HU,DI,727
DD,DY,277
JG,KF,785
JQ,B,839
CO,CU,383
DW,F,570
IU,AA,272
CH,AF,109
HU,HK,570
JT,IQ,29
JM,EM,298
GB,W,732
IT,DI,120
DE,AS,885
IZ,FK,953
O,GG,151
JZ,ER,389
FA,GJ,873
AT,AM,76
FW,HX,486
HT,JY,382
IN,ER,103
IJ,HJ,790
KA,GZ,778
A,GO,134
BQ,IW,432
JK,DC,71
H,E,472
ED,GO,843
IX,JR,38
GV,H,782
BL,EA,837
BL,KK,189
KC,CY,173
CX,EF,783
GK,HK,407
BY,JV,199
HR,DS,375
GF,HD,856
BZ,HT,321
K,N,859
HT,EP,169
BH,HX,830
JP,GZ,134
IW,GB,767
JG,DS,443
ID,CG,660
FC,DB,637
HV,EK,870
EJ,HL,112
BK,EF,376
FG,GU,585
HX,GM,720
FF,GP,488
CU,IA,969
FN,KK,198
GP,BT,69
CN,FX,727
AG,GG,767
CX,AK,563
HY,HQ,345
CN,DL,162
I,EX,457
AW,CZ,322
E,FR,297
GW,IP,290
CT,IP,853
IG,FA,481
GJ,KF,992
BX,JX,914
FK,CJ,622
FD,JW,271
AU,AE,754
BZ,HA,221
EL,HE,452
IU,JP,14
CV,CI,800
GW,BZ,597
EF,FT,536
FT,GD,497
EA,BK,421
ID,KD,919
CZ,CB,380
BP,IX,428
AQ,IJ,107
BK,BN,908
FG,KB,161
HD,DK,614
CS,EA,71
HK,FO,851
DK,GN,974
ER,IV,601
AH,DX,792
GB,FU,733
GN,JR,906
II,ES,647
HB,DO,16
FY,IQ,448
ED,AW,608
L,J,923
BM,JM,382
HH,EP,298
EV,B,805
II,FB,672
JE,HB,754
EJ,GG,747
HQ,KN,534
DA,CB,614
HX,HT,518
FM,JP,518
AI,IF,284
AV,BZ,517
KH,GA,249
DC,F,843
M,CB,938
IK,CT,667
AM,EJ,438
GL,IY,655
KN,CE,393
AA,JE,729
P,CP,275
JU,EP,279
JN,DB,315
HZ,CU,33
DC,HP,397
HZ,AQ,100
BG,BB,382
S,ET,202
X,FD,290
BE,EO,369
AF,IC,56
EX,HS,479
DT,AH,532
ES,A,798
AK,CM,702
GQ,IK,388
JF,DD,122
GT,GC,432
GN,AX,448
JJ,AW,894
BG,HG,30
IV,BT,545
CK,EV,68
JB,JZ,191
GD,JQ,164
EA,DX,787
IL,GO,421
IB,DD,426
EI,FU,340
JL,GQ,431
GU,IL,50
C,GJ,228
CR,FG,511
EN,EO,755
A,DM,286
KL,AL,683
HG,AF,564
BC,JB,652
FB,BZ,743
HT,C,885
GR,CX,855
L,GO,122
IU,JT,726
EF,FO,713
FQ,GW,332
ED,BJ,928
IB,CA,949
HV,CT,518
S,W,92
HX,JS,921
KC,JZ,193
GN,B,971
CO,JN,696
CG,JH,256
GU,DC,131
FI,AO,970
EA,EP,466
JP,CN,617
J,JP,230
CH,CN,183
AO,FK,618
FI,A,700
S,DD,872
FR,BR,542
GO,AM,616
IE,CL,596
JO,HU,148
CU,JC,872
HP,FQ,522
CZ,BN,949
P,JX,640
FS,F,930
I,HQ,333
EH,HN,689
ES,DO,558
AR,AB,88
CQ,CW,23
HV,IB,220
HW,CY,479
EU,HU,317
JR,JZ,523
DB,JZ,115
ES,FP,483
EH,GT,77
IM,CX,295
AB,HU,811
CE,FQ,592
BN,BL,780
GC,GX,767
HW,DZ,886
CZ,BW,742
HQ,BG,187
BO,HA,647
CN,CM,494
FB,DL,278
FW,BM,366
GM,IZ,250
CC,N,445
DX,AM,939
IL,CO,253
IK,W,970
IC,DV,730
FO,Q,869
JU,BC,893
IR,FB,957
Z,HU,14
AC,HF,997
JZ,GC,992
HG,FN,38
GP,FR,164
IJ,JS,485
BR,AD,30
AB,DF,142
GL,GU,890
V,CO,751
DQ,IN,858
FU,AR,456
HJ,CS,877
CT,BH,608
FE,KK,802
DH,FQ,925
CS,FY,566
HO,EQ,774
KJ,IO,721
GD,HL,683
JE,HZ,518
BF,IY,772
EH,AI,767
GK,IS,815
FE,GY,918
FK,F,681
JN,IA,62
Y,CO,541
V,BV,723
JU,V,879
JA,HC,204
BE,EX,250
U,AB,431
CR,AF,461
JV,CP,365
DT,Y,487
IN,GB,994
DC,EB,943
JG,N,352
FK,IR,795
JD,BL,163
B,FS,988
HJ,DJ,580
CW,BI,29
HA,HE,22
HA,M,883
BA,AO,676
JF,DH,352
AA,IG,972
AM,ED,201
BM,O,823
AW,EN,610
AN,JR,198
AI,GX,824
IB,GI,622
EB,Y,667
HL,S,576
BO,H,859
AM,G,508
EM,FN,624
AB,EJ,806
FS,FY,215
BE,IF,976
BW,Y,808
E,ER,455
V,DY,369
FD,KJ,246
IX,AK,994
FN,HA,676
GW,ID,616
IY,DR,636
II,CA,936
AG,GE,149
V,EJ,837
P,DC,718
GU,IX,747
GR,BS,942
JU,CD,408
BI,GQ,591
I,DF,328
CX,FX,158
FD,ED,124
IL,AO,894
AG,IJ,755
ES,AI,114
P,GA,192
JZ,H,30
AC,BM,680
JI,AG,155
FM,CL,890
KB,CY,941
HF,IE,376
FG,W,870
H,HT,867
AC,KM,380
BC,FJ,408
G,GP,99
CM,DJ,862
AT,FX,411
GJ,KD,952
DE,HM,200
FU,GX,658
DA,BW,452
T,DE,169
EU,X,480
CK,EA,179
BP,FN,99
BQ,JZ,837
CI,DT,865
AO,IM,578
IW,AT,838
DU,FI,168
BJ,JP,481
CF,BB,577
GC,HY,149
BX,HE,63
FG,CH,822
EP,GW,755
IZ,IK,172
GB,AB,572
GU,JV,819
D,KK,985
DS,FH,386
HT,FU,215
DC,AK,485
BA,EU,675
G,KK,615
FQ,HG,877
DY,DA,172
K,CB,290
AW,EV,918
EF,Q,797
GF,FJ,194
CT,HG,805
HO,FH,17
EA,FN,314
BF,GD,31
CZ,DJ,18
AP,GB,791
BO,L,140
FB,DD,789
ER,DB,894
KM,D,491
DL,G,265
KD,JR,700
EG,AS,999
KA,KB,350
IT,JB,742
EB,II,886
EN,EW,908
Y,C,989
AJ,CR,942
ED,B,64
HK,JP,93
JY,B,738
EU,FT,450
GE,GG,643
FT,DL,386
HO,CW,581
O,GW,519
IB,JB,623
HY,IX,509
DN,CR,90
IY,KI,81
FP,E,874
DV,FE,563
BC,EK,628
JV,DV,21
DB,G,562
DG,FV,891
FW,T,318
CI,HE,166
AO,GZ,416
AR,ED,645
JG,BA,985
BE,GQ,417
HG,JD,975
ET,GK,335
IP,KL,160
JL,GE,533
N,BY,153
KG,HY,179
DH,FY,231
IA,AM,321
AR,HJ,902
IY,II,69
HI,BP,481
HO,AR,615
JV,IT,703
GU,AV,283
BN,CS,508
FS,FQ,812
JD,KF,398
EX,DO,183
CR,HE,389
GN,CW,425
FC,BP,730
CY,W,158
BJ,FY,32
IP,BQ,856
FC,GX,744
GS,AS,798
IQ,GS,85
HZ,BB,926
EV,KN,209
GU,CJ,569
AX,GO,378
HL,JO,99
EK,AU,707
FL,JR,10
J,KA,439
BF,A,548
GG,AQ,908
M,GK,276
KL,FT,737
GS,A,457
EH,JG,61
BC,EW,244
BI,KM,897
AQ,IU,234
JQ,AF,226
GL,JM,681
EE,AY,703
M,KJ,952
EZ,CB,727
DG,CA,603
D,CN,585
AM,HT,855
JP,FQ,328
CE,AY,939
FJ,EW,872
FI,CJ,460
AT,BX,642
FS,HH,106
DK,DW,705
BV,FL,754
IL,AK,189
AL,BE,662
HF,JQ,538
DA,D,731
EU,DH,568
EY,GO,753
AG,JK,417
EH,KL,956
HA,AW,150
HG,JF,939
DZ,IS,307
AV,IX,90
DC,CC,368
AG,FE,245
HD,FA,327
G,GM,967
AX,IU,849
EI,G,691
KL,FV,937
GT,JE,750
JB,AS,543
BQ,KB,945
DU,IU,244
KB,EG,86
EO,HQ,382
DY,JT,735
GD,IN,469
FI,GU,76
E,U,418
X,DW,716
DT,DY,530
JY,FM,588
IM,EB,888
CS,DQ,780
Y,DL,141
GV,N,685
FJ,JC,833
FT,JU,78
FZ,BN,945
BE,FA,755
GH,BR,728
CS,KC,508
GL,IK,322
EZ,AZ,873
IG,FR,110
DZ,BG,636
GG,IP,665
N,I,389
AA,DB,132
GU,AD,684
HS,BY,578
JP,ID,38
CN,KF,678
JV,ER,725
IL,GM,372
HJ,V,718
JH,DF,227
FS,CP,256
IQ,BG,382
BO,IY,71
FN,AS,988
HZ,AV,978
GX,CF,537
JN,IK,121
IA,AW,367
EM,GV,583
I,IF,391
AP,A,163
EF,BE,29
KB,CZ,355
FP,DX,979
ES,DJ,92
G,BK,520
HU,HY,923
KB,HG,125
GQ,AW,407
DJ,AI,397
JD,FL,156
BR,CR,148
IA,JO,700
JF,BS,435
T,DN,749
EA,GZ,721
JW,FI,878
Q,IC,50
BI,GA,24
HJ,CX,149
KC,AZ,570
JQ,EF,874
A,JJ,784
JA,EF,854
GO,DX,406
GQ,A,272
KH,KF,924
CY,BK,31
CK,DI,153
BK,FM,204
GO,AO,530
FZ,CH,733
FF,EQ,205
FE,H,746
JA,JL,430
DR,KK,451
GA,ID,457
EY,FP,804
S,FA,929
HO,JY,632
JB,FD,650
B,HT,207
FW,GZ,556
HE,EG,524
BA,HL,558
HP,G,474
BY,GZ,238
IO,JD,235
HI,HS,714
GA,FR,572
BE,KH,215
GS,HJ,796
AC,FC,410
FG,FB,398
FH,C,28
IE,FS,631
AC,IB,298
EW,HW,22
IY,IH,206
BJ,G,448
BX,DV,886
GB,KC,582
GY,AN,588
DX,HP,373
DE,AU,182
BJ,BA,938
HK,HE,788
AZ,BS,785
R,FI,94
JR,C,665
CF,DK,774
DP,DX,588
BN,AR,787
DX,BB,478
ES,JF,940
FJ,KH,85
JO,HZ,448
BA,EH,903
BY,EQ,196
KH,HN,862
N,HG,985
BR,AU,368
FB,CR,796
JV,HK,674
EI,AZ,457
Y,IS,991
HE,GW,822
HU,JE,208
II,FH,957
IA,P,86
U,EM,649
DA,EW,937
CM,AC,827
GL,AA,260
EF,AD,102
KG,GE,498
AE,AJ,620
BB,S,926
KE,EK,741
DI,CI,334
ES,IX,598
HH,Q,311
CZ,AY,460
KG,M,208
JR,IH,325
BI,GU,900
IF,HF,905
JQ,FQ,949
EF,KA,766
HD,KL,480
N,F,496
FQ,IS,233
FN,G,121
DJ,KL,215
BF,DL,492
IP,FU,814
BG,CK,924
CX,IH,385
BC,BL,140
FM,CG,206
KN,Y,163
AF,BY,342
Q,ID,959
IF,CF,213
IB,BD,76
FC,GY,994
KB,AZ,996
BZ,BD,103
DZ,ER,49
FV,HB,451
CW,AI,23
DL,BQ,514
GD,IV,759
ER,FT,907
DZ,FA,922
JP,GG,458
AR,CD,857
DL,CS,332
IF,E,483
FH,FF,560
CG,DM,539
P,FA,167
JY,KF,415
FT,JM,165
KC,Q,919
DT,KK,22
DS,AN,449
P,CE,211
GR,DH,12
DT,EL,961
GK,Y,785
HQ,BV,72
AW,DN,316
AU,CG,348
BS,FV,305
X,AA,245
CU,EK,283
CR,BE,290
FW,BI,700
CB,HR,173
CN,GU,778
ER,JC,959
CT,EP,28
AY,Y,779
DU,GE,103
IX,EV,752
JJ,GQ,318
EL,CA,176
HH,GT,728
IU,AS,756
AE,JS,48
GQ,IN,224
JX,CS,382
EX,EH,857
DO,DC,420
KG,CT,472
DA,JG,811
AR,ES,303
GC,CX,87
GS,IE,67
FD,HS,292
KN,HF,641
C,HB,97
FT,JB,824
FA,HW,686
H,DD,130
HC,HV,89
C,AR,580
Q,CK,104
IV,DZ,705
HY,GA,932
GI,CB,392
FU,DO,154
DY,FK,142
CT,BD,852
DF,HK,274
JT,HP,784
H,BV,339
CC,AN,115
CZ,CV,562
A,JQ,986
FN,KM,734
IQ,EV,135
BN,EO,877
GE,DF,930
FI,IW,372
AY,CM,223
GT,AK,81
KB,CN,664
AO,CH,947
Q,BA,416
KI,AC,777
AL,HU,942
EX,FC,284
BP,GU,301
IT,BL,346
DJ,KN,753
JJ,HE,279
HM,AZ,509
FB,JG,32
FD,HT,292
BV,BC,177
HN,BP,27
DD,CJ,527
JF,GD,50
DB,IP,828
GU,DO,718
HI,IA,870
CI,HZ,76
JW,AX,533
CK,IX,477
G,Y,614
KL,EB,493
AL,BL,156
DT,FD,27
E,AR,107
IU,FT,616
CN,EV,609
ER,HY,112
BO,I,562
AH,BD,886
HW,IZ,607
I,FA,329
DE,BG,881
FQ,CP,458
EN,CL,317
AV,CI,773
EH,CY,982
DY,BV,238
EF,Z,958
FQ,IH,56
BY,AX,844
CG,DZ,157
FT,HG,711
K,JR,550
GU,ID,559
M,AY,279
IR,EO,281
IX,DH,613
GS,W,947
EY,FJ,743
KJ,IW,65
CF,GW,788
CU,ER,109
JT,CE,685
GB,FR,964
BD,CQ,229
GU,IB,772
DI,GR,186
EU,EP,794
GL,JG,601
BQ,T,662
BA,EJ,205
FA,AC,338
EW,CW,167
IL,HQ,240
BP,FP,523
GX,FG,578
L,HA,732
DG,GY,718
J,FG,908
HJ,EZ,483
EQ,AI,905
KF,C,151
IA,EM,182
DG,BM,564
EM,FT,373
KG,FO,970
GM,EM,209
AG,DU,709
KA,IQ,957
HX,W,708
HM,BU,650
AN,KL,789
EO,BG,11
AD,GQ,756
HN,AH,426
EO,JG,258
AV,GS,438
IL,CZ,850
FF,KN,229
BV,DC,942
FW,EF,866
U,GT,715
AM,BL,140
JV,AK,717
JF,JT,535
M,GH,767
DG,EK,694
AE,R,272
GM,GC,364
GT,AI,693
AD,CD,325
